claudia_leacock,cluster6
claudia_sofia,cluster9
claudia_soria,cluster9
claudio_rullent,cluster1
clay_washburn,cluster2
cldo_jullien,cluster9
clemens_lango,cluster9
cleo_condoravdi,cluster9
cleo_jullien,cluster7
clifford_j_weinstein,cluster1
clifford_weinstein,cluster7
clint_scovel,cluster9
clive_souter,cluster6
cm_eastman,cluster9
cohen_philip_r,cluster1
colin,cluster9
colin_bannard,cluster6
colin_cherry,cluster6
colin_matheson,cluster6
colleen_richey,cluster1
collin_f_baker,cluster9
cong_li,cluster19
conrad,cluster3
constantin_or,cluster9
constantin_orasan,cluster9
constantine_d_spyropoulos,cluster17
constantinos_boulis,cluster9
corinne_rossari,cluster11
corinne_tschumi,cluster2
cornelia_endriss,cluster9
cornelia_h_parkes,cluster9
cornelia_mafia_verspoor,cluster9
cornelia_tschichold,cluster2
cornelia_zelinskywibbelt,cluster7
cortis_clark,cluster1
cory,cluster9
cosmin_munteanu,cluster9
costanza_navarretta,cluster9
craig_a_will,cluster2
craig_w_thompson,cluster2
craige_roberts,cluster9
cristian_dumitrescu,cluster9
cristiano_castelfranchi,cluster2
cristina_barbero,cluster3
cristina_mota,cluster9
crit_cremers,cluster9
crystal,cluster9
crystal_nakatsu,cluster2
curry_i_guinn,cluster9
cvetana_krstev,cluster2
cw_wightman,cluster9
cy_thielman,cluster2
cynthia_a_thompson,cluster2
cynthia_fong,cluster9
cyril_allauzen,cluster2
cyril_goutte,cluster9
d__richard_hipp,cluster9
d_ayuso,cluster9
d_brady,cluster9
d_brandyberry,cluster5
d_byron,cluster6
d_carcagno,cluster9
d_cassel,cluster9
d_d_sherertz,cluster9
d_dahl,cluster2
d_estival,cluster7
d_fisher,cluster10
d_flickenger,cluster9
d_g_kuehner,cluster3
d_goodine,cluster17
d_gregory,cluster2
d_hillard,cluster9
d_hindle,cluster9
d_j_weir,cluster9
d_kleinecke,cluster6
d_l_waltz,cluster9
d_lieberman,cluster9
d_lin,cluster3
d_llorens,cluster17
d_lochak,cluster9
d_m_w_powers,cluster15
d_memmi,cluster9
d_moldovan,cluster10
d_mowatt,cluster10
d_nahamoo,cluster1
d_oshaughnessy,cluster1
d_paiva,cluster9
d_pallett,cluster2
d_perzanowski,cluster9
d_richard_hipp,cluster17
d_roesner,cluster2
d_s_pallett,cluster9
d_scott,cluster9
d_stallard,cluster17
d_terence_langendoen,cluster9
d_varga,cluster2
d_w,cluster6
d_yeung,cluster2
dafydd_gibbon,cluster17
dagmar_schmauks,cluster9
daichi_hayakawa,cluster9
daisuke,cluster17
daisuke_kawahara,cluster9
dajin_lu,cluster9
dale,cluster9
dale_a_miller,cluster9
dale_gerdemann,cluster2
dale_miller,cluster2
dale_schuurmans,cluster2
damafis_ayuso,cluster9
damaris_ayuso,cluster10
damaris_m_ayuso,cluster2
damien_genthial,cluster9
damijana_kerzic,cluster2
dan,cluster5
dan_cristea,cluster6
dan_ellard,cluster1
dan_fass,cluster2
dan_fass_,cluster6
dan_flickinger,cluster9
dan_i_moldovan,cluster19
dan_jurafsky,cluster7
dan_klein,cluster1
dan_loehr,cluster3
dan_moldovan,cluster10
dan_roth,cluster1
dan_roth_,cluster2
dan_shen,cluster6
dan_suthers,cluster9
dan_tufics,cluster2
dan_tufis,cluster2
dan_tufts,cluster9
dan_valdesdapena,cluster17
dan_w_hansen,cluster2
daniel,cluster7
daniel_a_teibel,cluster9
daniel_ansari,cluster9
daniel_bachut,cluster17
daniel_chester,cluster3
daniel_chung_yong_lim,cluster7
daniel_d_suthers,cluster9
daniel_flickinger,cluster9
daniel_g_bobrow,cluster9
daniel_gildea,cluster18
daniel_hardt,cluster9
daniel_jurafsky,cluster1
daniel_jurafsky_,cluster1
daniel_kaleung_chan,cluster1
daniel_lopresti,cluster9
daniel_m_albro,cluster9
daniel_m_bikel,cluster19
daniel_m_dunlavy,cluster9
daniel_marc,cluster9
daniel_marcu,cluster4
daniel_p_flickinger,cluster2
daniel_paiva,cluster17
daniel_radzinski,cluster2
daniel_radzinski_,cluster7
daniel_rousseau,cluster1
daniel_s_paiva,cluster9
daniel_s_stoops,cluster17
daniel_tam,cluster9
daniel_zeman_,cluster15
daniela_kurz,cluster7
daniela_petrelli,cluster17
daniele_godard,cluster9
danilo_fum,cluster13
danilo_luzi,cluster9
dann_broeder,cluster9
danny_jones,cluster7
danny_soloman,cluster9
danushka,cluster9
danuta_hiz,cluster9
danyu_liu,cluster9
daqing_he,cluster9
daren_ler,cluster2
dario_bianchi,cluster2
dario_lopezkasten,cluster2
dario_sestero,cluster3
darren_pearce,cluster9
daryl_mccullough,cluster17
dave_costello,cluster17
dave_himmel,cluster3
david,cluster7
david_a,cluster6
david_a_evans,cluster3
david_a_smith,cluster9
david_a_wroblewski,cluster2
david_allport,cluster9
david_andreoff,cluster1
david_b_benson,cluster5
david_bean,cluster9
david_cabrero,cluster9
david_carter,cluster1
david_chapman,cluster9
david_chiang,cluster6
david_chiang_,cluster3
david_clemenceau,cluster17
david_d_lewis,cluster17
david_d_mcdonald,cluster13
david_d_palmer,cluster1
david_d_palmer_,cluster17
david_d_sherertz,cluster9
david_day,cluster2
david_de_hilster,cluster10
david_doermann,cluster9
david_drager,cluster6
david_duff,cluster17
david_e_caldwell,cluster9
david_e_johnson,cluster7
david_elson,cluster9
david_elworthy,cluster9
david_elworthy_,cluster2
david_evans,cluster9
david_farwell,cluster7
david_farwell_,cluster9
david_ferrucci,cluster2
david_fisher,cluster10
david_forsyth,cluster19
david_g_hays,cluster9
david_g_novick,cluster2
david_g_stallard,cluster5
david_goddeau,cluster17
david_goodine,cluster1
david_guthrie,cluster6
david_h_d_warren,cluster2
david_house,cluster9
david_israel,cluster10
david_j_besemer,cluster9
david_j_hutches,cluster9
david_j_israel,cluster9
david_j_mooney,cluster6
david_j_weber,cluster9
david_j_weir,cluster17
david_johnson,cluster17
david_k_evans,cluster9
david_kirk_evans,cluster9
david_l_bean,cluster9
david_l_mcpeters,cluster1
david_l_waltz,cluster2
david_lorand,cluster19
david_m_carter,cluster2
david_m_magerman,cluster2
david_m_magerrnan,cluster9
david_m_w,cluster19
david_m_w_power,cluster9
david_m_w_powers,cluster9
david_magerman,cluster2
david_maier,cluster2
david_mart_nez,cluster19
david_martin,cluster9
david_martinez,cluster9
david_mcallester,cluster9
david_mcdonald,cluster9
david_mcgee,cluster9
david_mckelvie,cluster9
david_miller,cluster1
david_milward,cluster3
david_n_chi,cluster6
david_n_chin,cluster17
david_nagel,cluster2
david_p_dailey_,cluster9
david_palmer,cluster1
david_pautler,cluster6
david_pico,cluster2
david_pierce,cluster5
david_powers,cluster9
david_r_mcgee,cluster17
david_r_olson,cluster2
david_r_pierce,cluster9
david_r_traum,cluster9
david_r_traum_,cluster2
david_reitter,cluster9
david_roussel,cluster17
david_s_day,cluster15
david_s_pallett,cluster2
david_sankoff,cluster9
david_schlangen,cluster9
david_schneider,cluster2
david_scott_warren,cluster9
david_shillan,cluster2
david_smith,cluster7
david_stallard,cluster2
david_talkin,cluster9
david_traum,cluster7
david_tugwell,cluster7
david_w_packard,cluster9
david_weir,cluster16
david_weir_,cluster9
david_yarowsk,cluster2
david_yarowsky,cluster19
david_zajic,cluster9
davide_turcato,cluster7
davide_turcato___,cluster7
dawn_archer,cluster9
dawn_maclaughlin,cluster9
day_zimak,cluster9
dayne_freitag,cluster3
dcordier,cluster9
dean_g_sturtevant,cluster1
dean_grannes,cluster2
dean_sturtevant,cluster1
deb_brady,cluster17
deb_roy,cluster8
deborah_a_dahl,cluster2
deborah_a_dahl_,cluster2
deborah_dahl,cluster5
deborah_tannen,cluster9
dedre_gentner,cluster6
deepak_ravichandran,cluster5
deirdre_wheeler,cluster9
dekai,cluster9
dekai_wu,cluster4
dekai_wu_,cluster15
dekang,cluster8
dekang_lin,cluster13
dekang_lin_,cluster9
dengjun,cluster2
denis__b_chet,cluster9
denis_m_manelski,cluster2
denise_belanger,cluster9
denise_danielson,cluster1
dennis_connolly,cluster10
dennis_perzanowski,cluster2
derek_long,cluster9
derek_proudian,cluster9
derrick_higgins,cluster9
deryle_lonsdale,cluster9
desmond_a_jordan,cluster2
detlef_prescher,cluster9
detmar_meurers,cluster9
devlan_nicholson,cluster9
devlan_nicholson___,cluster7
deyi,cluster7
deyi_xiong,cluster9
dg_childers,cluster9
dharmendra_kanejiya,cluster5
diana,cluster9
diana_maynard,cluster2
diana_mccarthy,cluster19
diana_santos,cluster7
diana_steffen,cluster19
diana_zaiu,cluster1
diane_j,cluster1
diane_j_litman,cluster13
diane_litman,cluster8
diane_strongkrause,cluster9
dianne_p,cluster9
dianne_p_oleary,cluster9
dick_crouch,cluster9
didier_bourigault,cluster16
didier_bronisz,cluster17
didier_schwab,cluster9
diego,cluster17
diego_moll__,cluster5
diego_molla,cluster17
dieter_kohl,cluster9
dietmar_f_roesner,cluster9
dietmar_r_sner,cluster9
dietmar_rosner,cluster17
dietrich,cluster5
dietrich_h_fischer,cluster9
dilek_hakkanitur,cluster9
dimitar_manov,cluster3
dimitra_tsovaltzi,cluster9
dimitra_vergyri,cluster1
dimitrios_kokkinakis,cluster9
dimitrios_tambouratzis,cluster2
dimitris_n_christodoulakis,cluster19
dimitris_souflis,cluster17
dina,cluster5
dinesh_tummala,cluster7
ding,cluster7
ding_liu,cluster9
dinh_dien,cluster9
dirk_heylent,cluster16
dm_yates,cluster7
dmitriy_genzel,cluster9
dmitry,cluster9
dmitry_zelenko,cluster1
doannguyen_hai,cluster9
dogil_lee,cluster6
domenico_parisi,cluster2
dominic_glennon,cluster9
dominic_r_jones,cluster9
dominic_widdows,cluster19
dominique_beroule,cluster7
dominique_dutoit,cluster9
dominique_estival,cluster1
dominique_estival_,cluster7
dominique_petitpierre,cluster6
don_blaheta,cluster9
don_dwiggins,cluster2
donald_e_walker,cluster2
donald_hindle,cluster19
donald_p_mckay,cluster9
donald_w_kosy,cluster9
dong_zhen_dong,cluster17
dongdong_chen,cluster2
donghong,cluster8
donghong_ji,cluster9
donghui_feng,cluster2
dongmo_zhang,cluster17
dongqiang,cluster19
donia_r_scott,cluster9
donia_scott,cluster13
donia_scott_,cluster9
donna_byron,cluster17
donna_gates,cluster1
donna_harman,cluster3
donna_k_byron,cluster9
donna_m_gates,cluster9
dorcas_alexander,cluster1
dorcas_wallace,cluster1
dorothea_reimann,cluster9
dorothee_reimann,cluster9
dorr_bonnie,cluster7
dorry_m_kenyon,cluster2
doug_appelt,cluster2
doug_arnold,cluster7
doug_beeferman,cluster6
doug_cutting,cluster1
doug_mckee,cluster10
doug_moran,cluster2
doug_reynolds,cluster2
douglas_appelt,cluster13
douglas_b_moran,cluster2
douglas_b_paul,cluster1
douglas_b_pault,cluster2
douglas_biber,cluster2
douglas_biber_,cluster9
douglas_d_oshaughness,cluster1
douglas_e__appelt,cluster2
douglas_e_appe,cluster2
douglas_e_appelt,cluster10
douglas_e_appelt_,cluster2
douglas_e_stumberger,cluster2
douglas_edwards,cluster9
douglas_jones,cluster9
douglas_l_hogan,cluster1
douglas_mckee,cluster2
douglas_moran,cluster2
douglas_oshaughnessy,cluster1
douglas_oshaughnessy_,cluster1
douglas_r_appelt,cluster2
douglas_roland,cluster9
douglas_skuce,cluster2
douglas_w_oard,cluster1
dr_alfred_lloppe,cluster9
dr_clifford_weinstein,cluster2
dr_fred_jelinek,cluster2
dr_george_zweig,cluster1
dr_john_makhoul,cluster2
dr_larry_rabiner,cluster2
dr_lynette_hirschman,cluster2
dr_martha_palmer,cluster2
dr_s_jerrold_kaplan,cluster2
dr_victor_zue,cluster2
dragomir_r,cluster9
dragomir_r_radev,cluster5
dragomir_r_radev_,cluster9
dragomir_radev,cluster20
dragos_stefan,cluster9
dragos_stefan_munteanu,cluster7
dragos_stefan_munteanu_and_daniel_marcu,cluster7
ds_bree,cluster9
ds_mclean,cluster9
du,cluster2
duan_huiming,cluster9
duane_e_olawsky,cluster9
duane_olawsky,cluster2
dumisizwe_bhembe,cluster1
dunstan_brown,cluster9
dustin_hillard,cluster9
dwickman,cluster15
e_agichtein,cluster10
e_anne_paulson,cluster16
e_baert,cluster9
e_black,cluster9
e_d_pendergraft,cluster9
e_fimbel,cluster6
e_fitzpatrick,cluster9
e_gabriela_garza,cluster6
e_giachin,cluster1
e_giachint,cluster9
e_goldberg,cluster9
e_i_siciliagarcia,cluster9
e_jackson_,cluster7
e_jeffrey_conklin,cluster2
e_judith_weiner,cluster9
e_klabbers,cluster1
e_l_lozinskii,cluster2
e_lang,cluster9
e_marsh,cluster3
e_morreale,cluster17
e_riloff,cluster10
e_shriberg,cluster9
e_stabrawa,cluster9
e_stamatatosn_fakotakis,cluster9
e_tzoukermann,cluster2
e_vidal,cluster17
ebbe_spanghanssen,cluster9
eberhard_pause,cluster9
ed_binkowski,cluster15
ed_kaiser_,cluster2
ed_schofield,cluster2
edith_spaan,cluster9
edmund_grimley_evans,cluster9
edmund_s_yu,cluster9
edmund_yu,cluster3
edmund_yuen,cluster3
eduard,cluster9
eduard_h_hovy,cluster7
eduard_hovy,cluster13
eduard_hovy_,cluster2
eduardo_de_paiva_alves,cluster3
edward_a_fox,cluster3
edward_c_kaiser,cluster2
edward_finegan,cluster2
edward_gibson,cluster9
edward_hoenkamp,cluster9
edward_l_keenan,cluster2
edward_maxwell,cluster17
edward_p_neuburg,cluster9
edward_p_stabler,cluster9
edward_p_stabler_jr,cluster10
edward_p_stabler_jr_,cluster3
edward_schofield,cluster5
edward_walker,cluster2
edwin_addison,cluster10
edwin_bos,cluster9
edwin_l_hutchins,cluster9
edwin_plantin,cluster6
edwina_l_rissland,cluster9
eero_hyvonen,cluster2
efrat,cluster19
efrat_jaeger,cluster9
efstathios_stamatatoso,cluster9
egidio_giachin_,cluster1
egidio_l_terra,cluster15
egon_loebner,cluster16
ehsabete_ranchhod,cluster9
ehud_reiter,cluster13
eiichiro,cluster8
eiichiro_sumita,cluster4
eiisabeth_o_selkirk_,cluster9
eiji_aramaki,cluster8
eiji_sawamura,cluster9
eiko_yamamoto,cluster3
eileen_c_way_,cluster9
eileen_fitzpatrick,cluster1
eileen_fitzpatrick_,cluster1
einat_amitay,cluster2
eisaku__maeda,cluster17
eisaku_maeda,cluster5
ej_briscoe,cluster17
ekaterina_v_rakhilina,cluster9
el_pershina,cluster9
elaine_a_rich,cluster2
elaine_larson,cluster2
elaine_lusher,cluster9
elaine_marsh,cluster2
elaine_pollard,cluster7
elaine_rich,cluster9
elate_marsh,cluster9
eleanor_wynn,cluster9
eleazar_eskin,cluster7
elena,cluster9
elena_barcena,cluster9
elena_m_chmora,cluster14
elena_not,cluster9
elena_pascaleva,cluster2
elena_paskaleva,cluster2
elena_slinko,cluster17
elena_terenzi,cluster2
elena_v_paducheva,cluster9
elena_v_paducheva_,cluster9
eleni_galiotou,cluster9
eleni_miltsakaki,cluster9
eleonora_blaauw,cluster1
elezabeth_elder,cluster9
elhadad_michael,cluster9
eli,cluster7
eli_goldberg,cluster17
eli_hagen,cluster1
elisabet_engdahl,cluster17
elisabeth_andre,cluster2
elisabeth_godbert,cluster2
elisabeth_leinfellner,cluster9
elisabeth_maier,cluster1
elisabetta_gerbino,cluster1
elizabeth_a_hinkelman,cluster1
elizabeth_breidt,cluster9
elizabeth_d_liddy,cluster3
elizabeth_hinkelman,cluster1
elizabeth_liddy,cluster3
elizabeth_owen_bratt,cluster17
elizabeth_pronger,cluster9
elizabeth_shriberg,cluster1
elizabeth_shriberg_,cluster1
elizabeth_shribergf,cluster9
elizabeth_steele,cluster7
elizabeth_wade,cluster2
elke_teich,cluster17
ellen_gurman_bard,cluster1
ellen_hays,cluster9
ellen_m_voorhees,cluster5
ellen_m_voorheest,cluster19
ellen_riloff,cluster10
ellen_riloff_,cluster5
ellen_voorhees,cluster6
elliot,cluster9
elliot_smith,cluster6
elliott_drabek,cluster9
elliott_franco_drabek,cluster3
ellis_b_page,cluster15
eloi_l_favero,cluster2
elsayed_atlam,cluster9
elvan_gocmen,cluster9
elvira_hartikainen,cluster3
elyes_sammouda,cluster9
elyes_yaich,cluster9
emanuel_a_schegloff,cluster9
emanuele_pianta,cluster2
emese_kis,cluster9
emi_izumi,cluster9
emiel_krahmer,cluster2
emilia_soica,cluster9
emin_erkan_korkmaz,cluster9
emmanuel,cluster2
emmanuel_cartier,cluster17
emmanuel_giguet,cluster9
emmanuel_morin,cluster9
emmanuel_roche,cluster17
emmanuel_rocheo,cluster1
emna_soussi,cluster9
eneida_a_mendonca,cluster2
eneko_agirre,cluster19
engfong_huang,cluster1
enrico_campanile,cluster9
enrique,cluster16
enrique_vidal,cluster7
erhard_hinrichs,cluster2
erhard_w_hinrichs,cluster2
erhong_yang,cluster19
eric,cluster7
eric_bilange,cluster3
eric_bloedorn,cluster9
eric_breck,cluster17
eric_brill,cluster18
eric_de_la_clergerie,cluster9
eric_fosler,cluster1
eric_foslerlussier,cluster9
eric_gaussier,cluster6
eric_horvitz,cluster6
eric_iverson,cluster19
eric_jackson,cluster9
eric_joanis,cluster9
eric_k_ringger,cluster17
eric_kow,cluster9
eric_matthews,cluster9
eric_mays,cluster9
eric_neufeld,cluster1
eric_nyberg,cluster5
eric_p,cluster6
eric_ringger,cluster7
eric_ristad,cluster9
eric_s_atwell,cluster17
eric_s_mcdaniel,cluster10
eric_sanjuan,cluster5
eric_steven_atwell,cluster17
eric_sven_ristad,cluster2
eric_sven_ristadl,cluster9
eric_v_siegel,cluster8
eric_villemonte_de_la_clergerie,cluster9
eric_wehrli,cluster2
erich_h_steiner,cluster7
erik,cluster9
erik_colban,cluster9
erik_de_haas,cluster9
erik_f_tjong,cluster17
erik_f_tjong_kim_sang,cluster2
erik_f_tjong_kim_sang_,cluster17
erik_montnemery,cluster9
erik_rauch,cluster9
erik_t_mueller,cluster6
erika_f_de_li,cluster9
erika_f_de_lima,cluster6
erikjan_van_der_linden,cluster9
erin_panttaja,cluster9
ernst_buchberger,cluster1
erwin_marsi,cluster9
esa_nelimarkka,cluster2
esmeralda_manandise_,cluster7
espen_j_vestre,cluster9
estela_puigwaldm_ller,cluster9
esther_klabbers,cluster17
esther_konig,cluster9
esther_levin,cluster17
estibaliz_amorrortu,cluster9
ethel_schuster,cluster6
etienne_cornu,cluster2
etsuko_suzuki,cluster9
eugene,cluster9
eugene_agichtein,cluster9
eugene_charniak,cluster2
eugene_charniak_,cluster9
eugene_chouraqui,cluster17
eugene_j_guglielmo,cluster2
euisok_chung,cluster6
eva_hajicova,cluster5
eva_i_ejerhed,cluster9
eva_ilajicova,cluster16
eva_koktova,cluster9
eva_zackova,cluster9
evan_l_antworth_,cluster9
evangelos_dermataso,cluster2
evely_vutt,cluster9
evelyne_tzoukermann,cluster2
evelyne_viegas,cluster2
evelyne_viegast,cluster9
evgeniy_gabrilovich,cluster2
ewan_klein,cluster3
eyal_shifroni,cluster9
ezeiza_n,cluster2
ezra,cluster9
ezra_black,cluster13
ezra_w_black,cluster3
f_alleva,cluster9
f_amayat,cluster2
f_bruneseaux,cluster2
f_deprez,cluster1
f_feng,cluster9
f_fusconi,cluster9
f_guenthner,cluster1
f_heidlage,cluster2
f_j,cluster6
f_j_smith,cluster9
f_jelinek,cluster1
f_knowles,cluster17
f_kubala,cluster1
f_l_zarnfaller,cluster2
f_maillo_verdejo,cluster17
f_masui,cluster10
f_oppacher,cluster9
f_rinaldi,cluster10
f_studnioki,cluster9
f_takano,cluster14
fabien,cluster9
fabio_ciravegna,cluster3
fabio_giuliani,cluster1
fabio_massimo,cluster9
fabio_massimo_zanzotto,cluster9
fabio_pianesi,cluster12
fabio_rinaldi,cluster5
fabrizio_grisoli,cluster9
fang_lin,cluster2
fang_liu,cluster15
fang_qian,cluster17
fangfang_feng,cluster10
fangfang_zhang,cluster1
fanny_leech,cluster9
farah_benamara,cluster2
fathi_debili,cluster9
fatia_sadat,cluster6
fatiha,cluster7
fatiha_sadat,cluster2
fausto_giunchiglia,cluster2
federica_busa,cluster2
fei_huang,cluster14
fei_sha,cluster9
fei_xia,cluster7
feiyu__xu,cluster14
feiyu_xu,cluster9
felisa_verdejo,cluster3
felisa_verdejo_,cluster3
feng,cluster9
feng_zhiwei,cluster2
fengyi_chen,cluster9
ferenc_papp,cluster9
fernand_gobeil,cluster9
fernando_c_n_pereir,cluster9
fernando_c_n_pereira,cluster18
fernando_c_n_pereira_,cluster9
fernando_cn_pereira,cluster9
fernando_cruz,cluster9
fernando_gomez,cluster9
fernando_gomez_,cluster9
fernando_pereira,cluster19
fernando_pereira_,cluster9
ferran_pla_,cluster2
ferrara_kathleen,cluster9
fiammetta_namer,cluster9
fidelia_ibekwesanjuan,cluster5
fien_de_meulder,cluster2
fil_alleva,cluster1
fileno_alleva,cluster1
filip_machi,cluster9
finn_sorensen,cluster17
fintan_j,cluster6
flavia_a_barros_,cluster2
florence_m_reeder_,cluster9
florence_reeder,cluster17
florian_wolf_and_edward_gibson,cluster9
fong_sandiway,cluster9
fonglin,cluster6
fons_maes,cluster7
forschungsgruppe_limas,cluster7
fr__d__rik_bilhaut,cluster9
francesc_ribas,cluster9
francesca,cluster17
francesca_bertagna,cluster3
francesco_scattone,cluster1
francese_ribas,cluster3
francine_chen,cluster3
francine_r_chen,cluster1
francis,cluster9
francis_bond,cluster8
francis_j_smith,cluster2
francis_jeffry_pelletier_,cluster9
francis_kubala,cluster1
francis_wolinski,cluster9
francisco,cluster6
francisco_casacuberta,cluster7
francisco_cascuberta,cluster9
francisco_l_ferreras,cluster9
francisco_marcos,cluster9
francisco_nevado,cluster9
francisko,cluster7
franck_bodmer,cluster2
franck_multon,cluster9
franck_panaget,cluster9
franco_ferrara,cluster9
franco_meletti_s_j,cluster9
francois_andry,cluster1
francois_andryt,cluster9
francois_barthelemy,cluster6
francois_grosjean,cluster2
francois_jeanmarie,cluster17
francois_perrault,cluster9
francoismichel_lang,cluster3
frank_a_srnad_ja,cluster9
frank_anshen,cluster9
frank_g_pagan,cluster9
frank_henrik_m_ller,cluster9
frank_k_soong,cluster1
frank_kampmann,cluster7
frank_keller,cluster6
frank_krapcho_,cluster9
frank_morawietz_,cluster9
frank_oemig,cluster2
frank_robert,cluster9
frank_schilder,cluster11
frank_smadja,cluster15
frank_van_eynde,cluster7
frank_van_eynde_,cluster7
frank_van_eynee,cluster9
frankie_james,cluster9
frantz_vichot,cluster9
franz_beil,cluster9
franz_guenthner,cluster9
franz_j_och,cluster7
franz_j_osef_och,cluster2
franz_josef_och,cluster4
fred_cummins,cluster9
fred_damerau,cluster17
fred_j_damerau,cluster5
fred_jelinek,cluster1
fred_karlsson,cluster9
fred_kochman,cluster9
fred_popowich,cluster1
fred_popowich___,cluster7
freddy_y_y_choi,cluster17
frederic_b__chet,cluster2
frederic_bechet,cluster9
frederic_kaplan,cluster9
frederic_meunier,cluster17
frederick_b_thompson,cluster17
frederick_jelinek,cluster2
frederique_segond,cluster19
fredrick_jelinek,cluster7
fredrik_olsson,cluster9
friedrich_dudda,cluster2
friedrich_steimanno_,cluster9
fuad_rahman,cluster2
fuchun_peng,cluster2
fudong_chiou,cluster19
fuhua_liu,cluster1
fujii_atsushi,cluster9
fujio_nishida,cluster7
fukushima_toshikazu,cluster9
fuliang,cluster9
fuliang_weng,cluster6
fumihiko_obashi,cluster9
fumihiro_adachi,cluster6
fumihito,cluster7
fumihito_nishino,cluster9
fuminori_kimura,cluster2
fumio_mizoguchi,cluster2
fumiyo,cluster9
fumiyo_fukumoto,cluster8
fumiyo_fukumoto_,cluster9
fumiyuki_yamano,cluster7
fuyuko_kido,cluster17
g_bilbro,cluster2
g_bor_pr_sz_ky,cluster9
g_boulianne,cluster1
g_bowden,cluster17
g_chen,cluster1
g_craig,cluster7
g_de_lisio,cluster9
g_de_moor,cluster9
g_e_heidorn,cluster9
g_edward_barton,cluster17
g_goerz,cluster9
g_klimonow,cluster7
g_kokkinakis,cluster9
g_r_krupka,cluster9
g_rigau,cluster9
g_veillon,cluster9
g_vladutz,cluster2
g_w_elko,cluster1
g_zavaliagkos,cluster1
ga__l_dias,cluster15
gabe_reinstein,cluster6
gabor_proszeky,cluster2
gabriel_g_bes,cluster9
gabriel_g_bias,cluster9
gabriel_lopes,cluster9
gabriel_p_lopes,cluster9
gabriela_cavaglia,cluster3
gabriela_garza_,cluster6
gadorni,cluster6
gail_sinclair,cluster5
gakuto,cluster17
galia_angelova,cluster9
galina_datskovsky_moerdler,cluster2
gancedo_maria_c,cluster9
ganesh_ramakrishnan,cluster5
gang_ji,cluster2
gang_wang,cluster1
gaolin,cluster7
garrison_w_cottrell,cluster9
gary,cluster3
gary_adams_,cluster2
gary_dungca,cluster9
gary_g_hendrix,cluster2
gary_geunbae,cluster2
gary_geunbae_lee,cluster9
gary_hendrix,cluster2
gary_klein,cluster9
gary_r_martins,cluster7
gary_tajchman,cluster1
gary_w_sabot,cluster9
gavin_e_churcher,cluster17
gay_baldwin,cluster17
gayle_k_sato,cluster7
geert_adriaens,cluster7
geertjan_kruijff,cluster9
geertjan_m,cluster6
genevieve_berryrogghe,cluster17
genevieve_gorrell,cluster15
genichiro,cluster8
genichiro_kikui,cluster7
geoffrey_k_pullum,cluster2
geoffrey_k_pullum_,cluster2
geoffrey_nunberg,cluster9
geoffrey_sampson,cluster7
geoffrey_sampson_,cluster2
geoffrey_simmons,cluster9
geoffrey_towel,cluster19
geoffrey_towell,cluster6
georg_dorffner,cluster1
georg_hincha,cluster9
georg_niklfeld,cluster1
george_a_miller,cluster2
george_anton_kiraz,cluster6
george_berg_,cluster2
george_c_demetriou,cluster9
george_carayannis,cluster2
george_doddington,cluster1
george_e_heidorn,cluster16
george_ferguson,cluster17
george_foster,cluster2
george_foster_,cluster17
george_k_kokkinakis,cluster9
george_kokkinakis,cluster2
george_krupka,cluster10
george_lakoff,cluster9
george_m_white,cluster2
george_p_landow_,cluster9
george_r_doddington,cluster1
george_r_krupka,cluster10
george_tambouratzis,cluster2
george_v_mouradian,cluster9
george_yu,cluster1
george_zavaliagkos,cluster1
george_zweig,cluster1
georges_fafiotte,cluster17
georgette_silva,cluster2
gerald_chao,cluster19
gerald_gazdar,cluster2
gerald_gazdar_,cluster2
gerald_penn,cluster18
gerald_penn_,cluster9
gerald_piat,cluster9
gerard_d_finn,cluster9
gerard_escudero,cluster19
gerard_kempen,cluster6
gerard_ligozat,cluster3
gerard_potvln,cluster9
gerard_sabah,cluster2
gerard_salton,cluster9
gerd_herzog,cluster17
gerd_lau,cluster9
gerda_klimonow,cluster9
gerhard_engelien,cluster17
gerhard_fischer,cluster9
gerhard_heyer,cluster2
gerhard_knorz_,cluster2
gerit_p_sonntag,cluster9
gerlof_bouma,cluster9
german_rigau,cluster19
geroge_mouradian,cluster9
gerold_schneider,cluster9
gerry_altmann,cluster1
gerry_altmann_,cluster9
gert_durieux,cluster12
gert_j_van_der_steen,cluster9
gert_smolka,cluster9
gertjan_van_noord,cluster7
gertjan_van_noord_,cluster9
geunbae_lee,cluster3
gg_bes,cluster9
gheorghe_paun,cluster2
ghinatsu_aone,cluster2
gi_mccalla,cluster9
giacomo_ferrari,cluster7
giampaolo_mazzini,cluster9
gian_piero_zarri,cluster9
giancarlo_mauri,cluster2
gianluca_allaria,cluster9
gianluca_de_rossi,cluster9
gibson_edward,cluster9
gideon_mann,cluster9
gideon_s_mann,cluster5
gijoo_yang,cluster17
gil_chang_kim,cluster19
gilbert_k_krulee,cluster2
gilbert_robert,cluster6
gilles,cluster9
gilles_maloney,cluster9
gina_levow,cluster1
ginaanne_levow,cluster8
giorgio,cluster9
giorgio_pfaconti,cluster9
giorgio_satta,cluster2
giorgio_satta_,cluster3
giorgos_s_orphanos,cluster19
giovanni_adorni,cluster2
giovanni_b_varile,cluster6
giovanni_bvarile_,cluster7
giovanni_guida,cluster13
